From	Entry
ENSP00000433484	P56962
ENSP00000433500	P14921
ENSP00000433508	Q9NZC4
ENSP00000433528	P78524
ENSP00000433531	P57103
ENSP00000433543	O75143
ENSP00000433547	Q13523
ENSP00000433548	Q9H4A3
ENSP00000433572	Q6P4R8
ENSP00000433580	P35241
ENSP00000433593	O15020
ENSP00000433617	P59044
ENSP00000433634	Q7Z589
ENSP00000433641	Q8N4M1
ENSP00000433664	P78344
ENSP00000433666	Q96M96
ENSP00000433669	Q8NI35
ENSP00000433681	P42695
ENSP00000433724	Q7Z4G4
ENSP00000433728	O95727
ENSP00000433756	O75143
ENSP00000433769	P0DTL6
ENSP00000433773	Q52M93
ENSP00000433807	Q9GZY6
ENSP00000433825	Q9Y2W1
ENSP00000433830	Q8NDL9
ENSP00000433860	Q7Z4N8
ENSP00000433871	Q15825
ENSP00000433881	O95125
ENSP00000433886	Q16584
ENSP00000433932	P82279
ENSP00000433944	Q9UKX2
ENSP00000434009	Q92985
ENSP00000434023	P01112
ENSP00000434034	Q9ULV1
ENSP00000434082	Q9P2Y5
ENSP00000434086	Q9Y5H8
ENSP00000434103	P59190
ENSP00000434105	Q13613
ENSP00000434161	Q14116
ENSP00000434177	Q8NCP5
ENSP00000434219	Q86SQ9
ENSP00000434228	Q92614
ENSP00000434241	Q14003
ENSP00000434275	Q8WWB5
ENSP00000434279	Q9BYE2
ENSP00000434281	Q9NS37
ENSP00000434282	P32456
ENSP00000434307	Q8IXU6
ENSP00000434308	O43491
ENSP00000434331	Q96P31
ENSP00000434345	Q9UHI5
ENSP00000434359	Q9UHX1
ENSP00000434364	Q9Y345
ENSP00000434368	B9A064
ENSP00000434390	O75143
ENSP00000434422	Q9H2Y9
ENSP00000434439	Q68D06
ENSP00000434440	P62861
ENSP00000434455	P35712
ENSP00000434471	P51878
ENSP00000434492	Q13418
ENSP00000434495	B7ZAQ6
ENSP00000434501	Q9ULD4
ENSP00000434509	Q96T23
ENSP00000434513	Q32P44
ENSP00000434552	Q8IZL2
ENSP00000434561	Q14116
ENSP00000434568	Q3KP22
ENSP00000434570	Q5TF21
ENSP00000434576	O43491
ENSP00000434583	Q15149
ENSP00000434586	Q8WZ42
ENSP00000434597	A2RU14
ENSP00000434639	P10242
ENSP00000434640	Q02297
ENSP00000434655	Q9Y5H6
ENSP00000434696	Q99259
ENSP00000434723	P10242
ENSP00000434728	Q9HAB3
ENSP00000434744	Q9H3Z4
ENSP00000434765	Q92993
ENSP00000434821	Q86UP0
ENSP00000434826	Q9NYF8
ENSP00000434829	Q96A11
ENSP00000434830	Q7Z2Y5
ENSP00000434847	Q8WUA8
ENSP00000434849	Q50LG9
ENSP00000434914	P31314
ENSP00000434916	Q8NEB5
ENSP00000434927	Q9NPH6
ENSP00000434942	Q9P2H5
ENSP00000435050	Q6MZQ0
ENSP00000435055	P10242
ENSP00000435088	O00165
ENSP00000435094	Q8IZU9
ENSP00000435096	P62851
ENSP00000435097	P78524
ENSP00000435113	Q9H0W9
ENSP00000435166	Q6ZMY9
ENSP00000435175	Q9HCN2
ENSP00000435177	Q9BT04
ENSP00000435210	Q9NYF8
ENSP00000435217	Q9BTT6
ENSP00000435232	O75123
ENSP00000435234	A6NGD5
ENSP00000435238	Q9HCH5
ENSP00000435241	Q6MZQ0
ENSP00000435259	Q5T3J3
ENSP00000435279	Q5IJ48
ENSP00000435293	P10242
ENSP00000435299	Q8N4Y2
ENSP00000435300	Q9UN74
ENSP00000435301	Q9NVN3
ENSP00000435310	Q96MR6
ENSP00000435323	Q13418
ENSP00000435350	P17405
ENSP00000435360	Q9P1Y6
ENSP00000435370	P62861
ENSP00000435371	O14757
ENSP00000435373	Q5T5M9
ENSP00000435376	Q93034
ENSP00000435397	O60241
ENSP00000435412	Q15418
ENSP00000435416	Q6IEU7
ENSP00000435426	Q496Y0
ENSP00000435442	Q68D06
ENSP00000435454	Q13261
ENSP00000435459	Q7Z3D6
ENSP00000435466	Q8IZU9
ENSP00000435469	Q8ND30
ENSP00000435487	Q96P31
ENSP00000435508	P08240
ENSP00000435517	Q9H6U8
ENSP00000435520	Q86UU1
ENSP00000435526	A2RU14
ENSP00000435565	Q8NDA8
ENSP00000435578	P10242
ENSP00000435579	Q9UII2
ENSP00000435582	Q5U5Z8
ENSP00000435622	A2RU30
ENSP00000435634	Q6P1W5
ENSP00000435637	O94779
ENSP00000435657	Q969S2
ENSP00000435681	Q9UPY3
ENSP00000435708	P17480
ENSP00000435712	P43694
ENSP00000435732	Q5TC12
ENSP00000435775	P48058
ENSP00000435776	Q9Y2K7
ENSP00000435778	O14986
ENSP00000435801	Q9GZZ7
ENSP00000435813	Q9BYE2
ENSP00000435818	Q14141
ENSP00000435820	Q9HAB3
ENSP00000435835	Q9NZC4
ENSP00000435837	Q9NZC4
ENSP00000435851	Q6ZMY3
ENSP00000435866	Q6IQ26
ENSP00000435871	Q9BUV8
ENSP00000435905	P11498
ENSP00000435914	Q06481
ENSP00000435916	Q6BCY4
ENSP00000435926	Q92879
ENSP00000435932	Q92614
ENSP00000435933	O75379
ENSP00000435938	P10242
ENSP00000435954	Q6PIU1
ENSP00000435981	P56962
ENSP00000435987	Q13427
ENSP00000435990	Q9P2N2
ENSP00000435995	Q13261
ENSP00000436018	Q15054
ENSP00000436019	Q6P597
ENSP00000436027	Q9P2D1
ENSP00000436042	Q9Y5H5
ENSP00000436068	Q9UGI9
ENSP00000436078	Q9Y662
ENSP00000436092	Q8N4C6
ENSP00000436108	Q01167
ENSP00000436127	Q03167
ENSP00000436162	A2RU14
ENSP00000436168	P49796
ENSP00000436177	A2RU14
ENSP00000436185	O94779
ENSP00000436225	P49756
ENSP00000436269	Q96FS4
ENSP00000436270	Q9P2Y5
ENSP00000436273	Q13574
ENSP00000436291	Q13574
ENSP00000436304	Q96QF0
ENSP00000436319	Q9P2F6
ENSP00000436332	P57103
ENSP00000436359	Q9NVN3
ENSP00000436400	Q8NCR3
ENSP00000436421	P52333
ENSP00000436426	Q9UN72
ENSP00000436500	Q3KR37
ENSP00000436501	Q9NYF8
ENSP00000436502	Q9BYE2
ENSP00000436522	Q9P2F6
ENSP00000436552	Q9UPX0
ENSP00000436557	Q9Y5H7
ENSP00000436570	Q6YBV0
ENSP00000436596	A2RU14
ENSP00000436605	P10242
ENSP00000436655	Q96KS9
ENSP00000436656	Q03721
ENSP00000436674	Q6UX40
ENSP00000436679	Q9UBU9
ENSP00000436688	P57103
ENSP00000436706	Q96JM7
ENSP00000436727	Q5T4W7
ENSP00000436766	P49821
ENSP00000436785	Q8IXU6
ENSP00000436786	Q03164
ENSP00000436802	P78524
ENSP00000436812	Q9HC84
ENSP00000436815	Q9BQA5
ENSP00000436818	Q9NQ32
ENSP00000436823	Q9BVQ7
ENSP00000436829	Q92990
ENSP00000436833	Q96M11
ENSP00000436836	Q9UF02
ENSP00000436848	Q9BQE6
ENSP00000436868	P49756
ENSP00000436877	P51878
ENSP00000436881	A6NMT0
ENSP00000436926	Q6P4R8
ENSP00000436930	O60663
ENSP00000436948	Q9Y5J6
ENSP00000436952	O75604
ENSP00000436968	Q7Z589
ENSP00000436979	Q9H2W1
ENSP00000436987	Q01432
ENSP00000437041	Q6BCY4
ENSP00000437061	Q9P2D1
ENSP00000437071	A1L170
ENSP00000437073	Q92614
ENSP00000437081	P10242
ENSP00000437115	O60423
ENSP00000437144	Q9NRN7
ENSP00000437157	P54252
ENSP00000437170	Q92832
ENSP00000437180	P17480
ENSP00000437185	Q96JM7
ENSP00000437188	Q8IVF5
ENSP00000437237	Q96LW7
ENSP00000437256	Q9UPY3
ENSP00000437264	P10242
ENSP00000437271	Q9C0C2
ENSP00000437278	Q96LT9
ENSP00000437286	O00562
ENSP00000437301	P35241
ENSP00000437316	Q8IVL1
ENSP00000437321	Q8ND30
ENSP00000437323	Q9C0D2
ENSP00000437337	Q9UII2
ENSP00000437341	Q4G0P3
ENSP00000437357	P10997
ENSP00000437390	Q8NBI2
ENSP00000437394	Q96D09
ENSP00000437414	Q15714
ENSP00000437464	Q9UF56
ENSP00000437468	P0CW27
ENSP00000437496	Q71SY5
ENSP00000437529	Q5H9K5
ENSP00000437532	A1A4V9
ENSP00000437550	O95835
ENSP00000437554	Q9UPP2
ENSP00000437570	Q9H1I8
ENSP00000437576	Q8N6U8
ENSP00000437590	A8MT65
ENSP00000437607	P08151
ENSP00000437609	Q9Y286
ENSP00000437629	Q8NGC5
ENSP00000437631	P17948
ENSP00000437640	Q8IU89
ENSP00000437659	P78364
ENSP00000437662	Q8NI29
ENSP00000437673	Q13642
ENSP00000437674	P05186
ENSP00000437697	Q9NPF0
ENSP00000437703	P51957
ENSP00000437709	P23219
ENSP00000437720	O43581
ENSP00000437730	Q14833
ENSP00000437738	Q12872
ENSP00000437767	P16383
ENSP00000437775	Q5H9F3
ENSP00000437784	Q9Y6F6
ENSP00000437790	Q9UJ99
ENSP00000437805	Q8IV53
ENSP00000437806	Q12929
ENSP00000437808	Q86T65
ENSP00000437817	O14490
ENSP00000437832	Q96N77
ENSP00000437849	Q7Z4N2
ENSP00000437872	Q96D09
ENSP00000437895	O95171
ENSP00000437900	Q15572
ENSP00000437904	Q9UI08
ENSP00000437914	Q9H9Y6
ENSP00000437925	Q14833
ENSP00000437943	O75069
ENSP00000438004	Q9ULI2
ENSP00000438021	Q6QNK2
ENSP00000438040	Q7Z6B0
ENSP00000438042	Q96LT4
ENSP00000438045	O43490
ENSP00000438075	Q7Z4S6
ENSP00000438082	O14986
ENSP00000438085	Q9NZ52
ENSP00000438091	P82279
ENSP00000438094	Q9UNW8
ENSP00000438125	Q9ULQ1
ENSP00000438134	Q96GJ1
ENSP00000438164	P23468
ENSP00000438170	Q9Y587
ENSP00000438178	Q14152
ENSP00000438198	P51690
ENSP00000438215	P14416
ENSP00000438224	Q9UNE2
ENSP00000438262	Q9UDY2
ENSP00000438264	A6NDA9
ENSP00000438273	Q6ZW61
ENSP00000438292	A8K2U0
ENSP00000438326	O43929
ENSP00000438334	Q9UP95
ENSP00000438337	O75334
ENSP00000438345	Q7Z3E1
ENSP00000438368	Q5HYL7
ENSP00000438388	Q12756
ENSP00000438399	P53990
ENSP00000438406	Q13291
ENSP00000438421	Q14118
ENSP00000438423	Q96PR1
ENSP00000438437	Q96S37
ENSP00000438468	Q5VTY9
ENSP00000438476	P35221
ENSP00000438526	Q6PF15
ENSP00000438536	Q13045
ENSP00000438542	Q9BXT6
ENSP00000438546	Q8IUD2
ENSP00000438552	P50219
ENSP00000438574	O75925
ENSP00000438614	O94856
ENSP00000438621	Q6ZVM7
ENSP00000438647	O15156
ENSP00000438665	Q9NYB5
ENSP00000438757	P86479
ENSP00000438778	Q15084
ENSP00000438845	P00390
ENSP00000438871	P49321
ENSP00000438875	P51513
ENSP00000438886	Q96JB5
ENSP00000438919	O15120
ENSP00000438926	Q15911
ENSP00000438943	Q96DX5
ENSP00000438949	O00305
ENSP00000438966	O75326
ENSP00000438972	Q9UKT9
ENSP00000438978	Q9BXT6
ENSP00000439018	Q96FN4
ENSP00000439032	Q9UH62
ENSP00000439044	Q9UPW0
ENSP00000439048	Q96SA4
ENSP00000439157	Q9NR12
ENSP00000439176	Q9BY67
ENSP00000439190	O60721
ENSP00000439209	P11230
ENSP00000439218	O00154
ENSP00000439243	Q66K74
ENSP00000439250	O95302
ENSP00000439256	Q8IY57
ENSP00000439290	Q9NVI7
ENSP00000439312	Q9H1J7
ENSP00000439334	Q14118
ENSP00000439350	Q14934
ENSP00000439361	Q14439
ENSP00000439366	Q5VUJ6
ENSP00000439383	O75364
ENSP00000439414	Q9NYL2
ENSP00000439431	Q96NJ3
ENSP00000439462	Q7LBC6
ENSP00000439495	P54868
ENSP00000439527	Q86UD4
ENSP00000439558	Q9HB58
ENSP00000439566	Q6GPH6
ENSP00000439597	Q9NQU5
ENSP00000439601	Q92619
ENSP00000439625	O94827
ENSP00000439633	Q69YQ0
ENSP00000439656	P15884
ENSP00000439673	Q9HAU0
ENSP00000439688	Q684P5
ENSP00000439694	O43581
ENSP00000439700	Q5VV43
ENSP00000439737	Q8IXI2
ENSP00000439781	A1YPR0
ENSP00000439800	Q9ULU4
ENSP00000439807	O75970
ENSP00000439811	Q9Y4E1
ENSP00000439817	Q9BY67
ENSP00000439827	P15884
ENSP00000439856	Q8IWX8
ENSP00000439902	P51587
ENSP00000439918	Q9Y580
ENSP00000439956	Q96J87
ENSP00000439973	Q9BXK1
ENSP00000439974	Q9NQQ7
ENSP00000439975	Q9BXA9
ENSP00000439990	Q6ZMN7
ENSP00000439996	Q9NQ89
ENSP00000440019	Q9BT22
ENSP00000440023	P43268
ENSP00000440062	P98153
ENSP00000440063	P35590
ENSP00000440101	Q8IZP0
ENSP00000440108	O95433
ENSP00000440111	Q8N4Q0
ENSP00000440135	Q8WZA2
ENSP00000440162	Q9H7R0
ENSP00000440163	Q8IZU1
ENSP00000440210	O75140
ENSP00000440217	Q9BZD7
ENSP00000440221	O75822
ENSP00000440230	Q96DE0
ENSP00000440235	Q8N1F7
ENSP00000440238	Q9BX79
ENSP00000440250	Q8WZA2
ENSP00000440252	P19113
ENSP00000440268	P43351
ENSP00000440273	O14492
ENSP00000440288	Q9NP78
ENSP00000440328	O95460
ENSP00000440336	Q9UL54
ENSP00000440374	O15068
ENSP00000440376	O43296
ENSP00000440396	Q8WVL7
ENSP00000440402	Q96FC9
ENSP00000440407	Q13887
ENSP00000440424	Q9NXJ0
ENSP00000440444	Q8TD91
ENSP00000440454	Q96A37
ENSP00000440464	Q86YE8
ENSP00000440472	Q8N6G6
ENSP00000440509	Q6ZNK6
ENSP00000440513	Q7Z6B0
ENSP00000440542	Q14839
ENSP00000440551	Q9BSJ5
ENSP00000440554	Q9BR77
ENSP00000440556	Q14833
ENSP00000440585	Q7Z3V4
ENSP00000440590	Q14118
ENSP00000440619	A4FU69
ENSP00000440624	Q6ZMW2
ENSP00000440637	Q9NPC7
ENSP00000440656	Q9H3R0
ENSP00000440674	P78364
ENSP00000440705	Q14118
ENSP00000440709	Q76FK4
ENSP00000440724	Q86WA9
ENSP00000440731	P15884
ENSP00000440758	P78539
ENSP00000440796	Q8TED0
ENSP00000440817	P54687
ENSP00000440826	O60447
ENSP00000440827	P54687
ENSP00000440832	Q9UGQ2
ENSP00000440838	Q9BT92
ENSP00000440842	P28482
ENSP00000440843	P51825
ENSP00000440844	Q05823
ENSP00000440847	O15231
ENSP00000440857	Q8TEW0
ENSP00000440874	O95197
ENSP00000440879	O43264
ENSP00000440913	Q8NE86
ENSP00000440915	O15091
ENSP00000440943	Q9ULI2
ENSP00000440953	Q9NRI5
ENSP00000440973	O15382
ENSP00000441000	Q5ST30
ENSP00000441006	P08151
ENSP00000441028	Q9NY56
ENSP00000441039	Q8N6U8
ENSP00000441051	Q13474
ENSP00000441097	Q9NX52
ENSP00000441099	A6NFQ2
ENSP00000441106	Q9ULZ9
ENSP00000441117	Q9Y493
ENSP00000441140	Q76FK4
ENSP00000441158	P53675
ENSP00000441164	A1A4V9
ENSP00000441202	Q07157
ENSP00000441214	Q9P275
ENSP00000441251	P46020
ENSP00000441271	Q8N6D2
ENSP00000441283	P57739
ENSP00000441285	P14859
ENSP00000441300	Q76FK4
ENSP00000441343	O75815
ENSP00000441356	P35610
ENSP00000441393	Q92796
ENSP00000441403	O60427
ENSP00000441410	P52742
ENSP00000441430	P14921
ENSP00000441434	P40261
ENSP00000441436	Q8N1W1
ENSP00000441464	Q9UPM6
ENSP00000441481	Q6F5E8
ENSP00000441502	O43929
ENSP00000441511	Q86WD7
ENSP00000441518	Q9H078
ENSP00000441561	P26012
ENSP00000441562	P15884
ENSP00000441600	P51677
ENSP00000441604	Q9Y383
ENSP00000441625	Q7Z460
ENSP00000441644	Q5XG92
ENSP00000441667	P24394
ENSP00000441677	P32754
ENSP00000441679	Q86WI3
ENSP00000441691	P11215
ENSP00000441727	Q86WI3
ENSP00000441734	Q9NP78
ENSP00000441755	Q9NR20
ENSP00000441772	P41440
ENSP00000441802	O60245
ENSP00000441821	O60242
ENSP00000441823	Q9BXA9
ENSP00000441838	Q8N184
ENSP00000441855	Q7Z7L9
ENSP00000441858	Q8TDJ6
ENSP00000441867	Q12929
ENSP00000441876	Q96HH9
ENSP00000441888	Q12929
ENSP00000441890	P12272
ENSP00000441903	Q64LD2
ENSP00000441907	Q5XG92
ENSP00000441913	Q8N1W1
ENSP00000441927	P58005
ENSP00000441929	Q9UKN1
ENSP00000441949	Q9NYV8
ENSP00000441953	O43929
ENSP00000441985	Q16570
ENSP00000441993	P23443
ENSP00000442021	Q8N6D2
ENSP00000442024	O15439
ENSP00000442029	Q9C000
ENSP00000442033	Q76G19
ENSP00000442053	Q9Y4C8
ENSP00000442090	Q9UDY2
ENSP00000442094	Q9H0W9
ENSP00000442124	Q9UKU0
ENSP00000442128	Q9Y4E1
ENSP00000442129	Q5TGJ6
ENSP00000442132	P20226
ENSP00000442172	P14416
ENSP00000442187	Q96HC4
ENSP00000442190	Q9BY12
ENSP00000442256	O00408
ENSP00000442268	P01100
ENSP00000442297	Q5TID7
ENSP00000442304	Q4G0M1
ENSP00000442308	O15226
ENSP00000442317	O14757
ENSP00000442318	Q86VP6
ENSP00000442336	Q13472
ENSP00000442339	Q8TEE9
ENSP00000442357	Q5TD97
ENSP00000442360	Q9NR28
ENSP00000442365	O95834
ENSP00000442373	P0C7U3
ENSP00000442388	Q12929
ENSP00000442403	Q5VV43
ENSP00000442412	Q01538
ENSP00000442432	Q1XH10
ENSP00000442439	Q9H2W2
ENSP00000442493	Q8IYD8
ENSP00000442522	Q12934
ENSP00000442549	Q9NWS1
ENSP00000442551	Q15077
ENSP00000442558	Q99504
ENSP00000442600	Q14118
ENSP00000442629	Q9H0E7
ENSP00000442630	P17948
ENSP00000442656	P36896
ENSP00000442672	P05186
ENSP00000442688	Q6N075
ENSP00000442697	P43246
ENSP00000442699	O43719
ENSP00000442718	Q66PJ3
ENSP00000442722	O14901
ENSP00000442733	O95197
ENSP00000442736	Q9ULL4
ENSP00000442758	O15347
ENSP00000442778	P0DI82
ENSP00000442784	Q8N8E3
ENSP00000442788	Q6N021
ENSP00000442793	Q3B7T3
ENSP00000442795	Q14896
ENSP00000442803	O75582
ENSP00000442816	P07910
ENSP00000442821	O00264
ENSP00000442831	Q99967
ENSP00000442885	P36896
ENSP00000442924	Q9UPS6
ENSP00000442954	O95996
ENSP00000442976	Q8IUD2
ENSP00000442990	Q15077
ENSP00000443025	A8K8P3
ENSP00000443061	P50991
ENSP00000443086	Q9ULU4
ENSP00000443091	Q96KE9
ENSP00000443099	O75674
ENSP00000443104	Q96JG6
ENSP00000443113	Q8N3Z6
ENSP00000443139	Q92667
ENSP00000443147	Q8TEW0
ENSP00000443150	P46087
ENSP00000443160	Q9H8V3
ENSP00000443228	Q8N6D2
ENSP00000443230	P57739
ENSP00000443289	Q9UKQ9
ENSP00000443295	Q9Y483
ENSP00000443299	O60522
ENSP00000443319	Q16875
ENSP00000443323	Q8IY17
ENSP00000443333	Q13642
ENSP00000443348	P02462
ENSP00000443351	Q96HB5
ENSP00000443364	Q9UIR0
ENSP00000443426	Q96FC9
ENSP00000443427	Q15077
ENSP00000443439	Q9UPI3
ENSP00000443459	P54687
ENSP00000443463	Q8NHP8
ENSP00000443478	P24821
ENSP00000443498	Q8N6W0
ENSP00000443509	Q6ZMC9
ENSP00000443520	P35711
ENSP00000443565	Q7Z3V4
ENSP00000443610	P41279
ENSP00000443617	P78312
ENSP00000443620	O43490
ENSP00000443665	P40692
ENSP00000443780	Q5NDL2
ENSP00000443817	Q8TBY8
ENSP00000443824	Q9ULT6
ENSP00000443846	P43268
ENSP00000443893	O00305
ENSP00000443904	O95199
ENSP00000443909	Q7KYR7
ENSP00000443944	Q13075
ENSP00000443957	Q9UK33
ENSP00000443972	P10827
ENSP00000443985	Q7Z5Q1
ENSP00000443996	Q9NRI5
ENSP00000444008	Q9H6Q4
ENSP00000444016	Q68D06
ENSP00000444017	Q92574
ENSP00000444019	O43581
ENSP00000444029	P49790
ENSP00000444049	Q96HH9
ENSP00000444052	Q5XG92
ENSP00000444054	Q6IFG1
ENSP00000444061	Q14159
ENSP00000444074	P16118
ENSP00000444078	A1L4K1
ENSP00000444081	Q6IMI4
ENSP00000444095	P08183
ENSP00000444109	Q53GD3
ENSP00000444134	Q8NGA0
ENSP00000444136	Q9H9Y6
ENSP00000444149	Q9NYB5
ENSP00000444151	O75970
ENSP00000444201	O43581
ENSP00000444254	Q8TD10
ENSP00000444264	Q5NDL2
ENSP00000444286	P40692
ENSP00000444293	Q9BY66
ENSP00000444307	Q96SA4
ENSP00000444328	Q9UGQ2
ENSP00000444348	Q8N6U8
ENSP00000444367	O15231
ENSP00000444411	Q5SYB0
ENSP00000444425	Q6QNK2
ENSP00000444427	Q9Y493
ENSP00000444437	P46087
ENSP00000444443	O75976
ENSP00000444461	P60508
ENSP00000444465	Q9H4A3
ENSP00000444520	O15397
ENSP00000444524	Q9UL36
ENSP00000444527	Q9NYB5
ENSP00000444555	Q9NXF1
ENSP00000444559	P00390
ENSP00000444568	O43581
ENSP00000444575	Q7Z3Z4
ENSP00000444596	O75592
ENSP00000444619	O15357
ENSP00000444621	Q8TDX7
ENSP00000444633	Q8WXI2
ENSP00000444651	P23435
ENSP00000444653	Q96EY5
ENSP00000444678	O95835
ENSP00000444682	Q15652
ENSP00000444690	O14901
ENSP00000444711	Q9Y225
ENSP00000444719	Q9UPY3
ENSP00000444742	Q9NP64
ENSP00000444752	Q13474
ENSP00000444779	O60331
ENSP00000444789	Q9BQ16
ENSP00000444797	Q96ME1
ENSP00000444811	Q86VP1
ENSP00000444815	Q13642
ENSP00000444844	P60900
ENSP00000444850	O60763
ENSP00000444890	Q684P5
ENSP00000444891	P37275
ENSP00000444962	Q9Y483
ENSP00000444970	Q4G0P3
ENSP00000445026	Q86YW0
ENSP00000445034	P78539
ENSP00000445036	P51532
ENSP00000445043	Q5TBA9
ENSP00000445045	Q6P9F0
ENSP00000445072	Q9ULK4
ENSP00000445091	Q9Y493
ENSP00000445093	F5H4B4
ENSP00000445114	Q86XP1
ENSP00000445117	Q9Y223
ENSP00000445147	P62191
ENSP00000445176	P41229
ENSP00000445202	P15884
ENSP00000445218	Q86UY5
ENSP00000445239	C9JH25
ENSP00000445254	Q8IX12
ENSP00000445278	Q96JI7
ENSP00000445282	P07333
ENSP00000445298	Q9NZ94
ENSP00000445315	P35610
ENSP00000445411	P52738
ENSP00000445418	Q86YD7
ENSP00000445420	Q96MV8
ENSP00000445426	Q86WA8
ENSP00000445427	Q9H3R0
ENSP00000445451	Q7Z7L9
ENSP00000445461	Q7Z4V0
ENSP00000445516	P00390
ENSP00000445531	P30622
ENSP00000445549	P51523
ENSP00000445565	O43186
ENSP00000445595	Q96KK3
ENSP00000445596	P55160
ENSP00000445606	Q7Z4S6
ENSP00000445608	Q96J02
ENSP00000445622	Q9H765
ENSP00000445626	Q05215
ENSP00000445652	Q15077
ENSP00000445666	Q13093
ENSP00000445683	Q5JY77
ENSP00000445688	E5RJM6
ENSP00000445714	O60304
ENSP00000445721	Q9NW08
ENSP00000445737	Q14244
ENSP00000445743	Q96RU2
ENSP00000445752	Q9NYJ8
ENSP00000445768	A4D1U4
ENSP00000445770	Q9NWW5
ENSP00000445792	Q9NPI0
ENSP00000445806	Q3ZCQ8
ENSP00000445826	P35241
ENSP00000445863	Q9ULI2
ENSP00000445881	Q8NA47
ENSP00000445943	Q9Y493
ENSP00000445944	Q96RR4
ENSP00000445961	Q14258
ENSP00000445962	Q9UP95
ENSP00000445979	O75123
ENSP00000445992	O60331
ENSP00000446007	P08670
ENSP00000446087	O15374
ENSP00000446099	Q96E39
ENSP00000446100	Q8IY22
ENSP00000446126	Q9UK33
ENSP00000446136	Q9UHB9
ENSP00000446168	P56192
ENSP00000446172	Q9NQB0
ENSP00000446184	Q5JTH9
ENSP00000446205	Q9BYE0
ENSP00000446280	Q92824
ENSP00000446301	Q96A37
ENSP00000446312	O14490
ENSP00000446316	O43524
ENSP00000446323	Q9HA65
ENSP00000446335	Q5T0B9
ENSP00000446343	Q15555
ENSP00000446399	O00408
ENSP00000446421	Q9NZ52
ENSP00000446486	P09651
ENSP00000446576	Q99700
ENSP00000446630	P39880
ENSP00000446643	P14649
ENSP00000446661	Q16671
ENSP00000446730	O43306
ENSP00000446819	P21554
ENSP00000446855	O14974
ENSP00000446880	Q9UIF9
ENSP00000446902	F8W1W9
ENSP00000446904	Q07687
ENSP00000446916	Q8IYP2
ENSP00000446981	Q69YU5
ENSP00000446995	O60293
ENSP00000447058	Q9UBQ0
ENSP00000447173	P11473
ENSP00000447203	Q8NFU1
ENSP00000447211	Q3ZCN5
ENSP00000447224	Q149M9
ENSP00000447260	P09651
ENSP00000447292	Q9HB63
ENSP00000447297	P36897
ENSP00000447300	Q96QF0
ENSP00000447303	Q9H4P4
ENSP00000447327	Q8N999
ENSP00000447353	Q8N4B1
ENSP00000447373	P39880
ENSP00000447374	P40967
ENSP00000447391	P51513
ENSP00000447465	Q14161
ENSP00000447486	P25208
ENSP00000447488	O14910
ENSP00000447542	Q9H8H3
ENSP00000447545	Q93086
ENSP00000447559	Q7Z4F1
ENSP00000447588	Q8IYP2
ENSP00000447679	C9JVW0
ENSP00000447706	Q9H0K6
ENSP00000447740	Q00325
ENSP00000447747	Q15583
ENSP00000447793	P55209
ENSP00000447866	Q13438
ENSP00000447868	O75334
ENSP00000447879	P86452
ENSP00000447927	Q99435
ENSP00000447931	C9JN71
ENSP00000447947	Q86XZ4
ENSP00000448012	O15078
ENSP00000448032	Q9NZJ9
ENSP00000448083	Q9ULQ1
ENSP00000448169	P50579
ENSP00000448194	Q8N999
ENSP00000448227	Q13610
ENSP00000448228	Q86XZ4
ENSP00000448248	Q4G1C9
ENSP00000448278	Q9Y6F6
ENSP00000448301	Q96PR1
ENSP00000448310	Q8NFU1
ENSP00000448355	Q93086
ENSP00000448359	Q96MT3
ENSP00000448510	O95294
ENSP00000448593	P49419
ENSP00000448598	Q8IXM2
ENSP00000448617	P09651
ENSP00000448708	Q00325
ENSP00000448753	Q96LU7
ENSP00000448771	Q69YU5
ENSP00000448785	Q9H8H3
ENSP00000448790	P00973
ENSP00000448828	P40967
ENSP00000448916	Q8IXF0
ENSP00000448944	Q96QF0
ENSP00000449002	B2RN74
ENSP00000449207	P45973
ENSP00000449253	Q96PR1
ENSP00000449328	P05388
ENSP00000449338	O75334
ENSP00000449371	Q13948
ENSP00000449376	Q9Y4F3
ENSP00000449492	Q7Z6J2
ENSP00000449501	Q15583
ENSP00000449514	O14974
ENSP00000449539	P22736
ENSP00000449548	Q8N1M1
ENSP00000449573	P11473
ENSP00000449587	P22736
ENSP00000449601	Q96D96
ENSP00000449690	P40967
ENSP00000449718	Q8WYA0
ENSP00000449751	Q9NYL4
ENSP00000449812	Q99590
ENSP00000449819	Q96MT3
ENSP00000449839	Q69YU5
ENSP00000449913	P09651
ENSP00000449941	Q96PR1
ENSP00000449974	Q96N77
ENSP00000449994	Q8N4B1
ENSP00000450010	Q13438
ENSP00000450025	Q15583
ENSP00000450036	P40967
ENSP00000450040	Q86U10
ENSP00000450044	O60293
ENSP00000450065	Q6ZS10
ENSP00000450125	P39880
ENSP00000450244	O95294
ENSP00000450245	P51687
ENSP00000450247	P78348
ENSP00000450264	P51687
ENSP00000450298	O75334
ENSP00000450309	Q9Y4F3
ENSP00000450337	O75334
ENSP00000450348	Q14161
ENSP00000450385	P14649
ENSP00000450436	Q02252
ENSP00000450449	Q96PC5
ENSP00000450461	Q96GE4
ENSP00000450469	Q14934
ENSP00000450480	O60312
ENSP00000450488	Q92731
ENSP00000450531	Q13023
